  2.23001E+02  4.48428E+04  1.31730E+00  1.82124E+01  7.18143E+00  7.39076E-02
  2.24001E+02  4.46427E+04  1.22275E+00  1.77149E+01  7.21122E+00  7.52299E-02
  2.25001E+02  4.44442E+04  1.13922E+00  1.72515E+01  7.24156E+00  7.65877E-02
  2.26001E+02  4.42476E+04  1.06500E+00  1.68181E+01  7.27244E+00  7.79824E-02
  2.27001E+02  4.40527E+04  9.98715E-01  1.64118E+01  7.30388E+00  7.94154E-02
  2.28001E+02  4.38595E+04  9.39221E-01  1.60298E+01  7.33591E+00  8.08881E-02
  2.29001E+02  4.36679E+04  8.85588E-01  1.56696E+01  7.36853E+00  8.24022E-02
  2.30001E+02  4.34781E+04  8.37042E-01  1.53292E+01  7.40176E+00  8.39594E-02
  2.31001E+02  4.32899E+04  7.92935E-01  1.50068E+01  7.43563E+00  8.55613E-02
  2.32001E+02  4.31033E+04  7.52721E-01  1.47009E+01  7.47014E+00  8.72098E-02
  2.33001E+02  4.29183E+04  7.15937E-01  1.44100E+01  7.50532E+00  8.89068E-02
  2.34001E+02  4.27349E+04  6.82189E-01  1.41328E+01  7.54119E+00  9.06544E-02
  2.35001E+02  4.25530E+04  6.51141E-01  1.38684E+01  7.57776E+00  9.24546E-02
  2.36001E+02  4.23727E+04  6.22501E-01  1.36157E+01  7.61507E+00  9.43099E-02
  2.37001E+02  4.21939E+04  5.96017E-01  1.33737E+01  7.65312E+00  9.62225E-02
  2.38001E+02  4.20166E+04  5.71470E-01  1.31418E+01  7.69196E+00  9.81949E-02
  2.39001E+02  4.18408E+04  5.48671E-01  1.29193E+01  7.73158E+00  1.00230E-01
  2.40001E+02  4.16665E+04  5.27450E-01  1.27053E+01  7.77204E+00  1.02330E-01
  2.41001E+02  4.14936E+04  5.07662E-01  1.24995E+01  7.81334E+00  1.04499E-01
  2.42001E+02  4.13221E+04  4.89176E-01  1.23012E+01  7.85553E+00  1.06739E-01
  2.43001E+02  4.11521E+04  4.71878E-01  1.21100E+01  7.89862E+00  1.09054E-01
  2.44001E+02  4.09834E+04  4.55664E-01  1.19254E+01  7.94265E+00  1.11448E-01
  2.45001E+02  4.08162E+04  4.40444E-01  1.17470E+01  7.98765E+00  1.13923E-01
  2.46001E+02  4.06502E+04  4.26137E-01  1.15744E+01  8.03366E+00  1.16485E-01
  2.47001E+02  4.04857E+04  4.12669E-01  1.14074E+01  8.08070E+00  1.19137E-01
  2.48001E+02  4.03224E+04  3.99976E-01  1.12455E+01  8.12882E+00  1.21884E-01
  2.49001E+02  4.01605E+04  3.87997E-01  1.10885E+01  8.17806E+00  1.24731E-01
  2.50001E+02  3.99998E+04  3.76680E-01  1.09361E+01  8.22844E+00  1.27683E-01
  2.51001E+02  3.98405E+04  3.65977E-01  1.07881E+01  8.28003E+00  1.30746E-01
  2.52001E+02  3.96824E+04  3.55844E-01  1.06442E+01  8.33286E+00  1.33924E-01
  2.53001E+02  3.95255E+04  3.46241E-01  1.05042E+01  8.38698E+00  1.37226E-01
  2.54001E+02  3.93699E+04  3.37132E-01  1.03680E+01  8.44244E+00  1.40656E-01
  2.55001E+02  3.92155E+04  3.28484E-01  1.02352E+01  8.49930E+00  1.44223E-01
  2.56001E+02  3.90623E+04  3.20268E-01  1.01059E+01  8.55760E+00  1.47935E-01
  2.57001E+02  3.89104E+04  3.12455E-01  9.97965E+00  8.61741E+00  1.51799E-01
  2.58001E+02  3.87595E+04  3.05021E-01  9.85648E+00  8.67879E+00  1.55824E-01
  2.59001E+02  3.86099E+04  2.97942E-01  9.73618E+00  8.74181E+00  1.60021E-01
  2.60001E+02  3.84614E+04  2.91197E-01  9.61864E+00  8.80653E+00  1.64399E-01
  2.61001E+02  3.83140E+04  2.84767E-01  9.50371E+00  8.87303E+00  1.68969E-01
  2.62001E+02  3.81678E+04  2.78633E-01  9.39128E+00  8.94139E+00  1.73744E-01
  2.63001E+02  3.80227E+04  2.72780E-01  9.28123E+00  9.01169E+00  1.78736E-01
  2.64001E+02  3.78786E+04  2.67191E-01  9.17346E+00  9.08402E+00  1.83961E-01
  2.65001E+02  3.77357E+04  2.61853E-01  9.06787E+00  9.15848E+00  1.89432E-01
  2.66001E+02  3.75938E+04  2.56752E-01  8.96435E+00  9.23516E+00  1.95167E-01
  2.67001E+02  3.74530E+04  2.51876E-01  8.86281E+00  9.31418E+00  2.01183E-01
  2.68001E+02  3.73133E+04  2.47214E-01  8.76317E+00  9.39565E+00  2.07501E-01
  2.69001E+02  3.71746E+04  2.42756E-01  8.66535E+00  9.47968E+00  2.14142E-01
  2.70001E+02  3.70369E+04  2.38491E-01  8.56927E+00  9.56643E+00  2.21129E-01
  2.71001E+02  3.69002E+04  2.34411E-01  8.47484E+00  9.65601E+00  2.28489E-01
  2.72001E+02  3.67646E+04  2.30508E-01  8.38201E+00  9.74860E+00  2.36249E-01
  2.73001E+02  3.66299E+04  2.26773E-01  8.29070E+00  9.84435E+00  2.44441E-01
  2.74001E+02  3.64962E+04  2.23200E-01  8.20084E+00  9.94344E+00  2.53098E-01
  2.75001E+02  3.63635E+04  2.19781E-01  8.11237E+00  1.00461E+01  2.62259E-01
  2.76001E+02  3.62318E+04  2.16511E-01  8.02524E+00  1.01524E+01  2.71966E-01
  2.77001E+02  3.61010E+04  2.13384E-01  7.93938E+00  1.02627E+01  2.82265E-01
  2.78001E+02  3.59711E+04  2.10394E-01  7.85475E+00  1.03772E+01  2.93207E-01
